bug_id,reporter,version,datecreated,dateresolved,resolution,,difference of days,,Median,
382583,52728,unspecified,30-05-2007,31-05-2007,DUPLICATE,,0,,,less
382588,280169,2.0 Branch,30-05-2007,31-05-2007,DUPLICATE,,0,,,less
382590,280172,unspecified,30-05-2007,31-05-2007,INVALID,,0,,,less
382594,279355,unspecified,31-05-2007,31-05-2007,FIXED,,0,,,less
382618,160571,unspecified,31-05-2007,02-06-2007,FIXED,,2,,,less
382619,160571,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382620,160571,unspecified,31-05-2007,02-06-2007,FIXED,,2,,,less
382621,160571,unspecified,31-05-2007,04-06-2007,FIXED,,5,,,less
382629,142800,unspecified,31-05-2007,01-06-2007,INVALID,,1,,,less
382630,126159,unspecified,31-05-2007,31-05-2007,INVALID,,1,,,less
382637,279831,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382645,280201,unspecified,31-05-2007,31-05-2007,INVALID,,0,,,less
382658,280207,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382662,280210,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382680,280210,unspecified,31-05-2007,31-05-2007,INVALID,,0,,,less
382714,235838,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382716,280236,unspecified,31-05-2007,05-06-2007,WORKSFORME,,5,,,less
382724,83254,unspecified,31-05-2007,08-06-2007,WORKSFORME,,8,,,less
382726,83254,unspecified,31-05-2007,08-06-2007,WORKSFORME,,8,,,less
382738,189436,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382749,39771,Trunk,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382751,280256,unspecified,31-05-2007,01-06-2007,DUPLICATE,,0,,,less
382761,280210,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382763,280210,unspecified,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382766,11608,Trunk,31-05-2007,05-06-2007,FIXED,,4,,,less
382767,280266,unspecified,31-05-2007,01-06-2007,INVALID,,0,,,less
382777,280271,unspecified,31-05-2007,31-05-2007,INVALID,,0,,,less
382789,280288,2.0 Branch,31-05-2007,31-05-2007,DUPLICATE,,0,,,less
382796,280292,1.0 Branch,31-05-2007,01-06-2007,INVALID,,0,,,less
382810,144324,Trunk,01-06-2007,18-06-2007,FIXED,,18,,,less
382813,5189,unspecified,01-06-2007,05-06-2007,FIXED,,4,,,less
382814,280303,2.0 Branch,01-06-2007,01-06-2007,FIXED,,0,,,less
382816,160571,unspecified,01-06-2007,03-06-2007,FIXED,,2,,,less
382832,19090,unspecified,01-06-2007,03-06-2007,DUPLICATE,,3,,,less
382841,280314,unspecified,01-06-2007,03-06-2007,INCOMPLETE,,3,,,less
382844,107711,unspecified,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382863,280323,unspecified,01-06-2007,07-06-2007,FIXED,,6,,,less
382867,75212,Trunk,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382869,280326,unspecified,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382875,280325,unspecified,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382888,233280,Trunk,01-06-2007,11-06-2007,FIXED,,10,,,less
382892,246615,unspecified,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382893,279076,Trunk,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382896,29552,Trunk,01-06-2007,12-06-2007,FIXED,,11,,,less
382902,280346,unspecified,01-06-2007,02-06-2007,FIXED,,1,,,less
382903,279076,Trunk,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382911,225265,unspecified,01-06-2007,04-06-2007,FIXED,,3,,,less
382919,280355,unspecified,01-06-2007,03-06-2007,DUPLICATE,,2,,,less
382938,278005,unspecified,01-06-2007,01-06-2007,DUPLICATE,,0,,,less
382943,280373,unspecified,01-06-2007,01-06-2007,INVALID,,0,,,less
382946,231043,Trunk,01-06-2007,01-06-2007,FIXED,,0,,,less
382949,57981,Trunk,01-06-2007,02-06-2007,DUPLICATE,,0,,,less
382955,8444,unspecified,02-06-2007,03-06-2007,DUPLICATE,,1,,,less
382970,161043,unspecified,02-06-2007,02-06-2007,INVALID,,0,,,less
382973,280403,unspecified,02-06-2007,02-06-2007,INVALID,,0,,,less
382986,280411,2.0 Branch,02-06-2007,02-06-2007,INVALID,,0,,,less
382991,160571,unspecified,02-06-2007,02-06-2007,FIXED,,0,,,less
382996,160571,unspecified,02-06-2007,10-06-2007,FIXED,,8,,,less
382999,280416,unspecified,02-06-2007,02-06-2007,INVALID,,1,,,less
383001,160571,unspecified,02-06-2007,03-06-2007,FIXED,,1,,,less
383003,250134,unspecified,02-06-2007,02-06-2007,DUPLICATE,,0,,,less
383017,280440,unspecified,02-06-2007,03-06-2007,FIXED,,1,,,less
383020,280442,2.0 Branch,02-06-2007,04-06-2007,DUPLICATE,,2,,,less
383023,242189,unspecified,02-06-2007,03-06-2007,DUPLICATE,,0,,,less
383025,273871,2.0 Branch,02-06-2007,03-06-2007,DUPLICATE,,0,,,less
383037,280292,unspecified,03-06-2007,03-06-2007,DUPLICATE,,0,,,less
383043,117190,unspecified,03-06-2007,03-06-2007,DUPLICATE,,0,,,less
383054,280462,unspecified,03-06-2007,03-06-2007,DUPLICATE,,0,,,less
383058,280471,unspecified,03-06-2007,03-06-2007,INVALID,,0,,,less
383073,220489,2.0 Branch,03-06-2007,03-06-2007,FIXED,,0,,,less
383081,280490,unspecified,03-06-2007,03-06-2007,DUPLICATE,,0,,,less
383082,160084,2.0 Branch,03-06-2007,10-06-2007,WORKSFORME,,7,,,less
383084,37245,unspecified,03-06-2007,03-06-2007,INVALID,,0,,,less
383090,280506,unspecified,03-06-2007,03-06-2007,INVALID,,0,,,less
383092,280506,unspecified,03-06-2007,03-06-2007,INVALID,,0,,,less
383098,280511,2.0 Branch,03-06-2007,04-06-2007,FIXED,,1,,,less
383100,280512,unspecified,03-06-2007,03-06-2007,DUPLICATE,,0,,,less
383110,280522,unspecified,03-06-2007,05-06-2007,WORKSFORME,,2,,,less
383111,280525,unspecified,03-06-2007,04-06-2007,FIXED,,1,,,less
383165,7417,Trunk,04-06-2007,04-06-2007,DUPLICATE,,0,,,less
383177,280561,unspecified,04-06-2007,04-06-2007,DUPLICATE,,0,,,less
383182,280563,unspecified,04-06-2007,04-06-2007,DUPLICATE,,0,,,less
383205,126349,unspecified,04-06-2007,04-06-2007,DUPLICATE,,0,,,less
383207,163500,unspecified,04-06-2007,04-06-2007,DUPLICATE,,0,,,less
383217,160571,Trunk,04-06-2007,17-06-2007,FIXED,,13,,,less
383221,263812,unspecified,04-06-2007,04-06-2007,DUPLICATE,,0,,,less
383232,280590,unspecified,04-06-2007,04-06-2007,INVALID,,0,,,less
383291,280634,unspecified,05-06-2007,05-06-2007,INVALID,,0,,,less
383316,280656,unspecified,05-06-2007,05-06-2007,INVALID,,0,,,less
383320,26983,Trunk,05-06-2007,05-06-2007,DUPLICATE,,1,,,less
383328,245536,Trunk,05-06-2007,05-06-2007,FIXED,,0,,,less
383353,188489,Trunk,05-06-2007,05-06-2007,FIXED,,0,,,less
383358,219128,unspecified,05-06-2007,05-06-2007,WORKSFORME,,0,,,less
383365,105243,unspecified,05-06-2007,05-06-2007,FIXED,,0,,,less
383378,275654,unspecified,05-06-2007,06-06-2007,INVALID,,1,,,less
383389,210151,unspecified,05-06-2007,05-06-2007,WORKSFORME,,0,,,less
383399,283305,Trunk,05-06-2007,05-06-2007,DUPLICATE,,0,,,less
383413,245536,Trunk,05-06-2007,05-06-2007,DUPLICATE,,0,,,less
383441,240353,2.0 Branch,05-06-2007,15-06-2007,WORKSFORME,,10,,,less
383471,264910,2.0 Branch,06-06-2007,08-06-2007,FIXED,,2,,,less
383492,280762,unspecified,06-06-2007,06-06-2007,DUPLICATE,,0,,,less
383502,280795,unspecified,06-06-2007,06-06-2007,INVALID,,0,,,less
383507,277135,unspecified,06-06-2007,06-06-2007,INVALID,,0,,,less
383516,280808,unspecified,06-06-2007,06-06-2007,DUPLICATE,,0,,,less
383529,245536,unspecified,06-06-2007,06-06-2007,FIXED,,0,,,less
383533,280817,unspecified,06-06-2007,06-06-2007,FIXED,,0,,,less
383556,105243,unspecified,06-06-2007,06-06-2007,DUPLICATE,,0,,,less
383569,280836,Trunk,06-06-2007,07-06-2007,INVALID,,0,,,less
383572,79002,Trunk,06-06-2007,19-06-2007,FIXED,,12,,,less
383577,160571,Trunk,06-06-2007,15-06-2007,FIXED,,8,,,less
383590,280857,unspecified,06-06-2007,06-06-2007,DUPLICATE,,0,,,less
383622,109393,2.0 Branch,07-06-2007,25-06-2007,WORKSFORME,,18,,,less
383678,245536,Trunk,07-06-2007,12-06-2007,FIXED,,5,,,less
383681,280053,Trunk,07-06-2007,18-06-2007,FIXED,,11,,,less
383702,280919,unspecified,07-06-2007,08-06-2007,INVALID,,1,,,less
383703,279762,unspecified,07-06-2007,07-06-2007,DUPLICATE,,0,,,less
383707,192727,unspecified,07-06-2007,08-06-2007,DUPLICATE,,0,,,less
383717,251051,Trunk,07-06-2007,24-06-2007,FIXED,,16,,,less
383724,251051,Trunk,07-06-2007,21-06-2007,FIXED,,14,,,less
383726,154309,Trunk,08-06-2007,08-06-2007,WONTFIX,,0,,,less
383734,280947,unspecified,08-06-2007,08-06-2007,INVALID,,0,,,less
383735,280953,unspecified,08-06-2007,08-06-2007,DUPLICATE,,0,,,less
383746,251051,Trunk,08-06-2007,24-06-2007,FIXED,,16,,,less
383762,134871,Trunk,08-06-2007,12-06-2007,FIXED,,4,,,less
383771,251051,Trunk,08-06-2007,18-06-2007,FIXED,,10,,,less
383784,279076,Trunk,08-06-2007,08-06-2007,DUPLICATE,,0,,,less
383790,243479,unspecified,08-06-2007,08-06-2007,DUPLICATE,,0,,,less
383797,265363,unspecified,08-06-2007,09-06-2007,INVALID,,1,,,less
383803,105243,Trunk,08-06-2007,12-06-2007,FIXED,,4,,,less
383805,280974,unspecified,08-06-2007,08-06-2007,INVALID,,0,,,less
383810,279076,Trunk,08-06-2007,13-06-2007,DUPLICATE,,5,,,less
383824,79002,Trunk,08-06-2007,14-06-2007,DUPLICATE,,6,,,less
383834,281024,unspecified,08-06-2007,09-06-2007,DUPLICATE,,0,,,less
383840,55600,unspecified,08-06-2007,25-06-2007,FIXED,,17,,,less
383875,69594,Trunk,09-06-2007,10-06-2007,FIXED,,1,,,less
383876,111928,unspecified,09-06-2007,09-06-2007,DUPLICATE,,0,,,less
383882,281063,unspecified,09-06-2007,09-06-2007,FIXED,,0,,,less
383904,281075,unspecified,09-06-2007,09-06-2007,DUPLICATE,,0,,,less
383906,27260,unspecified,09-06-2007,09-06-2007,INVALID,,0,,,less
383923,281087,unspecified,10-06-2007,04-07-2007,FIXED,,24,,,less
383952,20209,Trunk,10-06-2007,18-06-2007,FIXED,,8,,,less
383954,20209,Trunk,10-06-2007,18-06-2007,FIXED,,8,,,less
383971,281108,unspecified,10-06-2007,10-06-2007,WORKSFORME,,0,,,less
383987,57465,Trunk,10-06-2007,13-06-2007,FIXED,,3,,,less
384010,57981,Trunk,10-06-2007,11-06-2007,DUPLICATE,,0,,,less
384018,281150,2.0 Branch,11-06-2007,11-06-2007,INCOMPLETE,,0,,,less
384020,194087,unspecified,11-06-2007,11-06-2007,DUPLICATE,,0,,,less
384027,281157,2.0 Branch,11-06-2007,11-06-2007,INVALID,,0,,,less
384030,281160,unspecified,11-06-2007,02-07-2007,WONTFIX,,21,,,less
384047,277499,unspecified,11-06-2007,11-06-2007,DUPLICATE,,0,,,less
384064,107764,unspecified,11-06-2007,13-06-2007,WORKSFORME,,2,,,less
384108,121434,unspecified,11-06-2007,13-06-2007,INVALID,,2,,,less
384119,281201,unspecified,11-06-2007,11-06-2007,DUPLICATE,,0,,,less
384137,281221,2.0 Branch,12-06-2007,17-06-2007,DUPLICATE,,5,,,less
384156,281233,2.0 Branch,12-06-2007,12-06-2007,INCOMPLETE,,1,,,less
384163,281239,unspecified,12-06-2007,12-06-2007,INVALID,,0,,,less
384166,18566,Trunk,12-06-2007,13-06-2007,DUPLICATE,,1,,,less
384167,195031,unspecified,12-06-2007,12-06-2007,INVALID,,0,,,less
384173,281243,unspecified,12-06-2007,12-06-2007,DUPLICATE,,1,,,less
384179,245536,Trunk,12-06-2007,12-06-2007,FIXED,,0,,,less
384187,260369,Trunk,12-06-2007,13-06-2007,FIXED,,2,,,less
384190,11473,unspecified,12-06-2007,12-06-2007,INVALID,,0,,,less
384191,277293,Trunk,12-06-2007,21-06-2007,DUPLICATE,,9,,,less
384195,281251,unspecified,12-06-2007,28-06-2007,DUPLICATE,,16,,,less
384214,281254,Trunk,12-06-2007,06-07-2007,INCOMPLETE,,24,,,less
384229,280665,Trunk,12-06-2007,14-06-2007,FIXED,,2,,,less
384231,283305,Trunk,12-06-2007,12-06-2007,DUPLICATE,,0,,,less
384254,281267,unspecified,12-06-2007,24-06-2007,DUPLICATE,,12,,,less
384256,57465,Trunk,12-06-2007,13-06-2007,FIXED,,1,,,less
384259,57465,Trunk,12-06-2007,13-06-2007,FIXED,,1,,,less
384269,195226,Trunk,12-06-2007,13-06-2007,FIXED,,0,,,less
384272,281281,unspecified,12-06-2007,13-06-2007,WORKSFORME,,1,,,less
384283,130269,unspecified,12-06-2007,19-06-2007,FIXED,,7,,,less
384285,160444,unspecified,12-06-2007,12-06-2007,DUPLICATE,,0,,,less
384300,210000,Trunk,13-06-2007,13-06-2007,INVALID,,0,,,less
384311,589,Trunk,13-06-2007,14-06-2007,FIXED,,1,,,less
384318,281323,unspecified,13-06-2007,13-06-2007,DUPLICATE,,0,,,less
384335,194902,unspecified,13-06-2007,13-06-2007,DUPLICATE,,0,,,less
384337,273577,unspecified,13-06-2007,13-06-2007,DUPLICATE,,0,,,less
384347,231456,unspecified,13-06-2007,25-06-2007,INVALID,,12,,,less
384350,141755,2.0 Branch,13-06-2007,17-06-2007,FIXED,,4,,,less
384355,231456,unspecified,13-06-2007,13-06-2007,INVALID,,0,,,less
384357,69186,unspecified,13-06-2007,14-06-2007,DUPLICATE,,1,,,less
384399,281381,2.0 Branch,13-06-2007,13-06-2007,DUPLICATE,,0,,,less
384413,281394,2.0 Branch,13-06-2007,14-06-2007,DUPLICATE,,0,,,less
384418,281395,unspecified,13-06-2007,14-06-2007,DUPLICATE,,0,,,less
384421,281401,unspecified,14-06-2007,14-06-2007,DUPLICATE,,0,,,less
384423,7906,unspecified,14-06-2007,14-06-2007,WORKSFORME,,0,,,less
384436,141226,Trunk,14-06-2007,15-06-2007,WORKSFORME,,1,,,less
384444,281416,unspecified,14-06-2007,14-06-2007,INVALID,,0,,,less
384447,279230,Trunk,14-06-2007,14-06-2007,DUPLICATE,,0,,,less
384455,279230,Trunk,14-06-2007,14-06-2007,DUPLICATE,,0,,,less
384503,180188,unspecified,14-06-2007,14-06-2007,FIXED,,0,,,less
384506,183262,unspecified,14-06-2007,14-06-2007,DUPLICATE,,0,,,less
384515,105243,unspecified,14-06-2007,15-06-2007,FIXED,,1,,,less
384519,213632,Trunk,14-06-2007,15-06-2007,FIXED,,1,,,less
384529,281449,unspecified,14-06-2007,14-06-2007,INVALID,,0,,,less
384538,281452,2.0 Branch,14-06-2007,15-06-2007,DUPLICATE,,1,,,less
384545,281454,unspecified,14-06-2007,14-06-2007,DUPLICATE,,0,,,less
384594,281503,unspecified,15-06-2007,16-06-2007,INVALID,,1,,,less
384614,281518,unspecified,15-06-2007,15-06-2007,DUPLICATE,,0,,,less
384623,213632,Trunk,15-06-2007,18-06-2007,FIXED,,3,,,less
384633,281539,unspecified,15-06-2007,15-06-2007,DUPLICATE,,0,,,less
384636,281540,unspecified,15-06-2007,15-06-2007,DUPLICATE,,0,,,less
384646,250550,unspecified,15-06-2007,16-06-2007,FIXED,,1,,,less
384654,246518,Trunk,15-06-2007,16-06-2007,FIXED,,1,,,less
384667,260369,Trunk,15-06-2007,24-06-2007,FIXED,,9,,,less
384670,245536,Trunk,15-06-2007,15-06-2007,FIXED,,0,,,less
384671,245536,Trunk,15-06-2007,18-06-2007,FIXED,,3,,,less
384677,245536,Trunk,15-06-2007,18-06-2007,FIXED,,3,,,less
384690,110187,Trunk,15-06-2007,16-06-2007,FIXED,,1,,,less
384699,281566,unspecified,16-06-2007,18-06-2007,WONTFIX,,2,,,less
384702,281519,unspecified,16-06-2007,17-06-2007,FIXED,,1,,,less
384730,188489,Trunk,16-06-2007,16-06-2007,FIXED,,0,,,less
384731,79002,Trunk,16-06-2007,16-06-2007,FIXED,,0,,,less
384733,79002,Trunk,16-06-2007,22-06-2007,FIXED,,6,,,less
384763,110187,Trunk,16-06-2007,18-06-2007,FIXED,,2,,,less
384771,281608,unspecified,16-06-2007,16-06-2007,FIXED,,0,,,less
384772,281610,unspecified,16-06-2007,16-06-2007,INVALID,,0,,,less
384780,220380,Trunk,17-06-2007,23-06-2007,WONTFIX,,6,,,less
384781,281624,unspecified,17-06-2007,17-06-2007,DUPLICATE,,0,,,less
384790,260369,Trunk,17-06-2007,17-06-2007,DUPLICATE,,0,,,less
384802,281636,unspecified,17-06-2007,18-06-2007,FIXED,,1,,,less
384813,105243,unspecified,17-06-2007,17-06-2007,FIXED,,0,,,less
384824,116417,Trunk,17-06-2007,05-07-2007,DUPLICATE,,18,,,less
384872,1689,Trunk,17-06-2007,27-06-2007,FIXED,,9,,,less
384875,206683,2.0 Branch,17-06-2007,18-06-2007,DUPLICATE,,0,,,less
384884,281685,Trunk,18-06-2007,26-06-2007,DUPLICATE,,8,,,less
384922,134871,unspecified,18-06-2007,27-06-2007,WORKSFORME,,9,,,less
384924,281519,unspecified,18-06-2007,18-06-2007,DUPLICATE,,0,,,less
384931,265411,unspecified,18-06-2007,18-06-2007,WONTFIX,,0,,,less
384936,122955,unspecified,18-06-2007,18-06-2007,FIXED,,0,,,less
384944,160571,Trunk,18-06-2007,26-06-2007,FIXED,,8,,,less
384986,281734,unspecified,18-06-2007,26-06-2007,INVALID,,8,,,less
384995,280840,unspecified,18-06-2007,19-06-2007,WORKSFORME,,0,,,less
384996,277293,Trunk,18-06-2007,04-07-2007,DUPLICATE,,15,,,less
385001,280023,unspecified,18-06-2007,27-06-2007,FIXED,,9,,,less
385005,281753,unspecified,18-06-2007,18-06-2007,INVALID,,0,,,less
385007,146075,unspecified,18-06-2007,20-06-2007,DUPLICATE,,1,,,less
385009,281758,unspecified,18-06-2007,20-06-2007,INVALID,,1,,,less
385051,281795,unspecified,19-06-2007,19-06-2007,DUPLICATE,,0,,,less
385061,281797,unspecified,19-06-2007,19-06-2007,DUPLICATE,,0,,,less
385069,281802,unspecified,19-06-2007,23-06-2007,FIXED,,4,,,less
385080,144324,Trunk,19-06-2007,19-06-2007,INVALID,,0,,,less
385083,281810,unspecified,19-06-2007,20-06-2007,DUPLICATE,,1,,,less
385085,110187,Trunk,19-06-2007,19-06-2007,FIXED,,0,,,less
385088,245536,Trunk,19-06-2007,19-06-2007,FIXED,,0,,,less
385105,109355,Trunk,19-06-2007,19-06-2007,DUPLICATE,,0,,,less
385110,255602,unspecified,19-06-2007,19-06-2007,INVALID,,0,,,less
385112,245536,Trunk,19-06-2007,19-06-2007,FIXED,,0,,,less
385113,246518,Trunk,19-06-2007,25-06-2007,FIXED,,6,,,less
385135,281829,unspecified,19-06-2007,20-06-2007,WORKSFORME,,1,,,less
385150,281838,unspecified,19-06-2007,10-07-2007,FIXED,,20,,,less
385171,281846,unspecified,19-06-2007,19-06-2007,INVALID,,0,,,less
385203,227552,unspecified,20-06-2007,20-06-2007,DUPLICATE,,0,,,less
385207,155592,unspecified,20-06-2007,26-06-2007,WORKSFORME,,6,,,less
385208,245536,Trunk,20-06-2007,20-06-2007,FIXED,,0,,,less
385223,281879,unspecified,20-06-2007,27-06-2007,DUPLICATE,,7,,,less
385233,279230,Trunk,20-06-2007,24-06-2007,DUPLICATE,,4,,,less
385316,154309,Trunk,20-06-2007,07-07-2007,FIXED,,17,,,less
385329,270856,unspecified,20-06-2007,16-07-2007,INVALID,,25,,,less
385331,171973,Trunk,21-06-2007,21-06-2007,DUPLICATE,,1,,,less
385337,281937,unspecified,21-06-2007,16-07-2007,WORKSFORME,,26,,,less
385353,281953,unspecified,21-06-2007,16-07-2007,INVALID,,25,,,less
385381,280053,Trunk,21-06-2007,13-07-2007,FIXED,,22,,,less
385411,279230,Trunk,21-06-2007,21-06-2007,DUPLICATE,,0,,,less
385446,281995,2.0 Branch,21-06-2007,27-06-2007,WORKSFORME,,5,,,less
385473,169934,unspecified,22-06-2007,22-06-2007,DUPLICATE,,0,,,less
385480,282010,unspecified,22-06-2007,16-07-2007,WORKSFORME,,25,,,less
385490,245536,Trunk,22-06-2007,22-06-2007,FIXED,,0,,,less
385492,188489,Trunk,22-06-2007,30-06-2007,FIXED,,8,,,less
385497,245536,Trunk,22-06-2007,24-06-2007,FIXED,,2,,,less
385498,144324,Trunk,22-06-2007,22-06-2007,DUPLICATE,,0,,,less
385503,35547,Trunk,22-06-2007,02-07-2007,FIXED,,10,,,less
385545,213632,Trunk,22-06-2007,27-06-2007,FIXED,,5,,,less
385560,276807,unspecified,22-06-2007,22-06-2007,INVALID,,0,,,less
385581,210162,Trunk,23-06-2007,23-06-2007,DUPLICATE,,0,,,less
385594,177377,unspecified,23-06-2007,23-06-2007,DUPLICATE,,0,,,less
385595,85154,unspecified,23-06-2007,23-06-2007,DUPLICATE,,0,,,less
385604,282083,2.0 Branch,23-06-2007,23-06-2007,FIXED,,0,,,less
385614,79002,Trunk,23-06-2007,24-06-2007,FIXED,,1,,,less
385618,160538,unspecified,23-06-2007,16-07-2007,INVALID,,23,,,less
385627,282101,unspecified,23-06-2007,11-07-2007,INVALID,,18,,,less
385628,282103,Trunk,23-06-2007,11-07-2007,WORKSFORME,,18,,,less
385640,282110,unspecified,23-06-2007,16-07-2007,WORKSFORME,,22,,,less
385653,282116,unspecified,24-06-2007,16-07-2007,INVALID,,22,,,less
385658,282119,unspecified,24-06-2007,24-06-2007,DUPLICATE,,0,,,less
385661,33840,Trunk,24-06-2007,30-06-2007,FIXED,,6,,,less
385683,282131,unspecified,24-06-2007,24-06-2007,INVALID,,0,,,less
385687,119456,unspecified,24-06-2007,27-06-2007,WORKSFORME,,3,,,less
385693,282134,unspecified,24-06-2007,24-06-2007,DUPLICATE,,0,,,less
385710,79002,Trunk,24-06-2007,24-06-2007,FIXED,,0,,,less
385722,239194,2.0 Branch,24-06-2007,24-06-2007,INVALID,,0,,,less
385724,84686,unspecified,24-06-2007,24-06-2007,INVALID,,0,,,less
385735,282167,unspecified,24-06-2007,24-06-2007,DUPLICATE,,0,,,less
385739,282170,unspecified,24-06-2007,25-06-2007,FIXED,,1,,,less
385760,282187,unspecified,25-06-2007,16-07-2007,INVALID,,21,,,less
385767,254688,2.0 Branch,25-06-2007,25-06-2007,DUPLICATE,,0,,,less
385769,282192,unspecified,25-06-2007,25-06-2007,INVALID,,0,,,less
385771,245536,Trunk,25-06-2007,25-06-2007,FIXED,,0,,,less
385790,110187,Trunk,25-06-2007,25-06-2007,WORKSFORME,,0,,,less
385797,282216,unspecified,25-06-2007,25-06-2007,INVALID,,0,,,less
385799,282215,unspecified,25-06-2007,26-06-2007,DUPLICATE,,1,,,less
385820,281617,unspecified,25-06-2007,25-06-2007,INVALID,,0,,,less
385828,105243,unspecified,25-06-2007,09-07-2007,FIXED,,14,,,less
385829,105243,unspecified,25-06-2007,19-07-2007,FIXED,,24,,,less
385867,245536,Trunk,25-06-2007,26-06-2007,FIXED,,0,,,less
385868,282234,2.0 Branch,25-06-2007,25-06-2007,DUPLICATE,,0,,,less
385872,11608,Trunk,25-06-2007,09-07-2007,FIXED,,14,,,less
385884,243208,Trunk,25-06-2007,25-06-2007,DUPLICATE,,0,,,less
385889,75068,2.0 Branch,25-06-2007,26-06-2007,FIXED,,1,,,less
385893,278865,unspecified,25-06-2007,25-06-2007,INCOMPLETE,,0,,,less
385894,217429,Trunk,25-06-2007,08-07-2007,FIXED,,13,,,less
385902,282254,unspecified,25-06-2007,27-06-2007,FIXED,,1,,,less
385945,30487,unspecified,26-06-2007,26-06-2007,FIXED,,1,,,less
385947,91159,Trunk,26-06-2007,26-06-2007,DUPLICATE,,0,,,less
385970,280053,Trunk,26-06-2007,26-06-2007,FIXED,,0,,,less
385982,180188,unspecified,26-06-2007,26-06-2007,FIXED,,0,,,less
385990,245536,Trunk,26-06-2007,10-07-2007,FIXED,,14,,,less
385999,9018,Trunk,26-06-2007,27-06-2007,WONTFIX,,1,,,less
386015,75541,unspecified,26-06-2007,27-06-2007,INVALID,,1,,,less
386022,280921,unspecified,26-06-2007,26-06-2007,INVALID,,0,,,less
386028,282331,unspecified,26-06-2007,26-06-2007,DUPLICATE,,0,,,less
386034,282336,unspecified,26-06-2007,26-06-2007,DUPLICATE,,0,,,less
386050,282344,unspecified,27-06-2007,27-06-2007,DUPLICATE,,0,,,less
386100,245536,Trunk,27-06-2007,27-06-2007,DUPLICATE,,0,,,less
386103,69768,Trunk,27-06-2007,27-06-2007,FIXED,,0,,,less
386110,282054,unspecified,27-06-2007,27-06-2007,DUPLICATE,,0,,,less
386157,282407,unspecified,27-06-2007,28-06-2007,FIXED,,1,,,less
386159,105243,unspecified,27-06-2007,28-06-2007,FIXED,,0,,,less
386165,282417,unspecified,27-06-2007,27-06-2007,INVALID,,0,,,less
386188,194902,Trunk,28-06-2007,03-07-2007,FIXED,,5,,,less
386232,278900,unspecified,28-06-2007,28-06-2007,DUPLICATE,,0,,,less
386234,282457,unspecified,28-06-2007,28-06-2007,DUPLICATE,,0,,,less
386258,280053,Trunk,28-06-2007,08-07-2007,DUPLICATE,,10,,,less
386271,282482,unspecified,28-06-2007,02-07-2007,INVALID,,4,,,less
386275,117731,unspecified,28-06-2007,28-06-2007,INVALID,,0,,,less
386280,282492,unspecified,28-06-2007,28-06-2007,DUPLICATE,,0,,,less
386292,283305,Trunk,28-06-2007,28-06-2007,FIXED,,0,,,less
386303,240353,Trunk,28-06-2007,06-07-2007,FIXED,,8,,,less
386311,282518,2.0 Branch,28-06-2007,28-06-2007,FIXED,,0,,,less
386317,163003,unspecified,29-06-2007,29-06-2007,DUPLICATE,,0,,,less
386319,279117,unspecified,29-06-2007,06-07-2007,DUPLICATE,,7,,,less
386367,237283,unspecified,29-06-2007,29-06-2007,DUPLICATE,,0,,,less
386368,233280,Trunk,29-06-2007,02-07-2007,FIXED,,3,,,less
386405,8519,Trunk,29-06-2007,01-07-2007,INVALID,,2,,,less
386410,23768,Trunk,29-06-2007,30-06-2007,INVALID,,1,,,less
386424,280082,2.0 Branch,30-06-2007,19-07-2007,INCOMPLETE,,19,,,less
386431,282609,unspecified,30-06-2007,30-06-2007,DUPLICATE,,0,,,less
386433,282512,unspecified,30-06-2007,30-06-2007,DUPLICATE,,0,,,less
386442,282619,unspecified,30-06-2007,30-06-2007,DUPLICATE,,0,,,less
386457,282627,unspecified,30-06-2007,01-07-2007,INVALID,,1,,,less
386461,154605,unspecified,30-06-2007,01-07-2007,INVALID,,1,,,less
386487,149674,Trunk,30-06-2007,13-07-2007,DUPLICATE,,12,,,less
386491,282417,unspecified,30-06-2007,30-06-2007,INVALID,,0,,,less
386492,282642,unspecified,30-06-2007,30-06-2007,DUPLICATE,,0,,,less
386520,282662,unspecified,01-07-2007,01-07-2007,FIXED,,0,,,less
386522,282662,unspecified,01-07-2007,01-07-2007,FIXED,,0,,,less
386523,282663,unspecified,01-07-2007,01-07-2007,DUPLICATE,,0,,,less
386534,126404,Trunk,01-07-2007,06-07-2007,FIXED,,5,,,less
386539,230401,unspecified,01-07-2007,01-07-2007,DUPLICATE,,0,,,less
