bug_id,reporter,version,datecreated,dateresolved,resolution,,difference of days,,Median,
389137,211293,unspecified,21-07-2007,20-09-2007,WONTFIX,,61,,,more
389149,284264,unspecified,21-07-2007,03-04-2008,WORKSFORME,,256,,,more
389155,231043,Trunk,21-07-2007,26-11-2012,WORKSFORME,,1955,,,more
389157,284267,unspecified,21-07-2007,11-11-2008,INCOMPLETE,,479,,,more
389161,173169,unspecified,21-07-2007,14-11-2008,DUPLICATE,,481,,,more
389182,241681,2.0 Branch,22-07-2007,22-05-2010,INCOMPLETE,,1035,,,more
389243,284344,2.0 Branch,23-07-2007,22-05-2010,INCOMPLETE,,1034,,,more
389246,284340,unspecified,23-07-2007,10-12-2008,INCOMPLETE,,506,,,more
389256,277293,2.0 Branch,23-07-2007,18-04-2012,INVALID,,1731,,,more
389268,15159,unspecified,23-07-2007,14-10-2009,WORKSFORME,,814,,,more
389269,45351,2.0 Branch,23-07-2007,22-05-2010,INCOMPLETE,,1034,,,more
389273,245536,Trunk,23-07-2007,12-01-2008,FIXED,,173,,,more
389274,195226,Trunk,23-07-2007,17-09-2007,FIXED,,56,,,more
389284,284362,unspecified,23-07-2007,23-11-2007,DUPLICATE,,123,,,more
389290,110187,Trunk,23-07-2007,20-02-2008,FIXED,,212,,,more
389292,280903,Trunk,23-07-2007,20-02-2009,WORKSFORME,,578,,,more
389302,252890,unspecified,23-07-2007,28-04-2008,FIXED,,280,,,more
389305,284380,unspecified,23-07-2007,10-12-2008,INCOMPLETE,,506,,,more
389353,250228,3.0 Branch,23-07-2007,17-03-2009,WORKSFORME,,603,,,more
389355,280585,unspecified,23-07-2007,22-01-2008,DUPLICATE,,183,,,more
389363,280585,Trunk,23-07-2007,07-09-2009,INCOMPLETE,,777,,,more
389364,284408,2.0 Branch,23-07-2007,22-05-2010,INCOMPLETE,,1034,,,more
389373,88429,Trunk,23-07-2007,01-11-2007,INVALID,,100,,,more
389391,251051,Trunk,23-07-2007,21-04-2009,WONTFIX,,637,,,more
389402,284442,unspecified,24-07-2007,10-12-2008,INCOMPLETE,,505,,,more
389433,270856,unspecified,24-07-2007,15-11-2010,INCOMPLETE,,1210,,,more
389438,284462,unspecified,24-07-2007,15-11-2010,INCOMPLETE,,1210,,,more
389441,284463,unspecified,24-07-2007,16-12-2010,INCOMPLETE,,1241,,,more
389449,284285,Trunk,24-07-2007,27-03-2008,WORKSFORME,,247,,,more
389452,215446,2.0 Branch,24-07-2007,22-05-2010,INCOMPLETE,,1033,,,more
389465,284285,Trunk,24-07-2007,01-02-2008,FIXED,,192,,,more
389473,279230,Trunk,24-07-2007,17-03-2009,INVALID,,602,,,more
389483,261359,2.0 Branch,24-07-2007,21-07-2009,WORKSFORME,,728,,,more
389489,284285,Trunk,24-07-2007,21-01-2008,INVALID,,181,,,more
389491,245536,Trunk,24-07-2007,21-08-2007,FIXED,,28,,,more
389512,222397,unspecified,24-07-2007,06-09-2007,DUPLICATE,,43,,,more
389530,276873,3.0 Branch,24-07-2007,02-09-2009,WORKSFORME,,770,,,more
389543,284523,unspecified,25-07-2007,06-12-2010,WORKSFORME,,1230,,,more
389552,284529,2.0 Branch,25-07-2007,24-06-2009,INCOMPLETE,,701,,,more
389566,258069,2.0 Branch,25-07-2007,22-05-2010,INCOMPLETE,,1032,,,more
389571,284546,2.0 Branch,25-07-2007,22-05-2010,INCOMPLETE,,1032,,,more
389578,188489,Trunk,25-07-2007,17-09-2007,FIXED,,54,,,more
389579,188489,Trunk,25-07-2007,30-10-2007,FIXED,,97,,,more
389588,284366,2.0 Branch,25-07-2007,14-09-2009,INCOMPLETE,,782,,,more
389604,284564,2.0 Branch,25-07-2007,22-05-2010,INCOMPLETE,,1032,,,more
389606,243393,2.0 Branch,25-07-2007,22-05-2010,INCOMPLETE,,1032,,,more
389620,43849,unspecified,25-07-2007,03-04-2008,WORKSFORME,,252,,,more
389621,103593,Trunk,25-07-2007,27-09-2007,FIXED,,64,,,more
389622,284572,2.0 Branch,25-07-2007,15-05-2010,INCOMPLETE,,1025,,,more
389633,123019,2.0 Branch,25-07-2007,22-05-2010,INCOMPLETE,,1032,,,more
389661,31289,Trunk,26-07-2007,07-03-2008,FIXED,,225,,,more
389662,284600,2.0 Branch,26-07-2007,26-01-2008,INCOMPLETE,,184,,,more
389667,284598,unspecified,26-07-2007,01-11-2010,INCOMPLETE,,1195,,,more
389672,284605,Trunk,26-07-2007,08-11-2010,FIXED,,1201,,,more
389705,245536,Trunk,26-07-2007,03-12-2007,FIXED,,130,,,more
389708,219124,Trunk,26-07-2007,03-09-2007,WONTFIX,,39,,,more
389709,284627,unspecified,26-07-2007,06-09-2007,DUPLICATE,,42,,,more
389728,284637,2.0 Branch,26-07-2007,22-05-2010,INCOMPLETE,,1031,,,more
389761,172036,unspecified,26-07-2007,15-09-2010,INCOMPLETE,,1147,,,more
389762,245536,Trunk,26-07-2007,17-03-2009,WONTFIX,,600,,,more
389764,280053,Trunk,26-07-2007,20-03-2009,INVALID,,603,,,more
389768,275259,unspecified,26-07-2007,04-01-2009,WORKSFORME,,528,,,more
389786,282969,unspecified,26-07-2007,13-12-2007,DUPLICATE,,140,,,more
389789,245536,Trunk,26-07-2007,19-11-2007,FIXED,,116,,,more
389819,189904,unspecified,26-07-2007,14-11-2009,WORKSFORME,,842,,,more
389821,215446,Trunk,26-07-2007,17-07-2008,FIXED,,357,,,more
389827,276873,2.0 Branch,27-07-2007,22-05-2010,INCOMPLETE,,1030,,,more
389831,140963,unspecified,27-07-2007,22-04-2009,WORKSFORME,,635,,,more
389841,278900,unspecified,27-07-2007,19-10-2007,DUPLICATE,,84,,,more
389847,284699,3.0 Branch,27-07-2007,18-10-2010,INCOMPLETE,,1179,,,more
389850,284701,2.0 Branch,27-07-2007,14-04-2010,INCOMPLETE,,993,,,more
389871,232883,Trunk,27-07-2007,08-11-2007,WORKSFORME,,104,,,more
389885,284716,2.0 Branch,27-07-2007,10-03-2009,DUPLICATE,,592,,,more
389895,149674,Trunk,27-07-2007,10-12-2008,INCOMPLETE,,502,,,more
389905,284723,2.0 Branch,27-07-2007,22-05-2010,INCOMPLETE,,1030,,,more
389914,280053,Trunk,27-07-2007,21-09-2008,FIXED,,422,,,more
389919,284733,2.0 Branch,27-07-2007,14-09-2009,INCOMPLETE,,780,,,more
389921,284730,2.0 Branch,27-07-2007,18-04-2010,WORKSFORME,,996,,,more
389939,284742,unspecified,27-07-2007,10-09-2007,DUPLICATE,,45,,,more
389944,230474,unspecified,27-07-2007,20-10-2007,WORKSFORME,,84,,,more
389947,133158,2.0 Branch,27-07-2007,12-09-2009,WORKSFORME,,777,,,more
389961,280989,2.0 Branch,28-07-2007,22-05-2010,INCOMPLETE,,1029,,,more
389973,284766,2.0 Branch,28-07-2007,17-04-2010,INCOMPLETE,,994,,,more
389978,284767,2.0 Branch,28-07-2007,17-05-2009,WORKSFORME,,660,,,more
389979,284770,2.0 Branch,28-07-2007,10-12-2008,INCOMPLETE,,501,,,more
389987,245536,Trunk,28-07-2007,14-03-2008,INVALID,,230,,,more
390007,245536,Trunk,28-07-2007,07-12-2011,WONTFIX,,1593,,,more
390026,284797,2.0 Branch,29-07-2007,15-05-2010,INCOMPLETE,,1021,,,more
390047,245536,Trunk,29-07-2007,20-11-2007,FIXED,,114,,,more
390060,27210,Trunk,29-07-2007,14-02-2008,FIXED,,200,,,more
390063,284812,unspecified,29-07-2007,29-11-2007,INCOMPLETE,,123,,,more
390086,284831,unspecified,29-07-2007,01-01-2011,INCOMPLETE,,1252,,,more
390110,284850,2.0 Branch,29-07-2007,05-02-2010,INCOMPLETE,,922,,,more
390128,242189,2.0 Branch,29-07-2007,24-02-2008,WONTFIX,,210,,,more
390152,284877,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390155,284880,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390165,270764,unspecified,30-07-2007,25-04-2009,INCOMPLETE,,635,,,more
390183,11608,Trunk,30-07-2007,05-11-2007,WORKSFORME,,98,,,more
390204,284900,unspecified,30-07-2007,25-02-2008,WORKSFORME,,210,,,more
390208,105243,unspecified,30-07-2007,13-12-2007,WONTFIX,,136,,,more
390215,284395,unspecified,30-07-2007,28-08-2009,DUPLICATE,,760,,,more
390227,284902,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390237,284911,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390242,284910,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390244,245536,Trunk,30-07-2007,04-09-2007,FIXED,,36,,,more
390248,245536,Trunk,30-07-2007,30-03-2011,INVALID,,1339,,,more
390258,284923,unspecified,30-07-2007,11-10-2008,INCOMPLETE,,439,,,more
390264,284932,unspecified,30-07-2007,29-06-2009,INCOMPLETE,,700,,,more
390265,284934,unspecified,30-07-2007,15-11-2010,INCOMPLETE,,1203,,,more
390277,105965,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390286,284894,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1027,,,more
390291,284954,2.0 Branch,30-07-2007,22-05-2010,INCOMPLETE,,1026,,,more
390297,127742,unspecified,31-07-2007,15-11-2010,INCOMPLETE,,1203,,,more
390302,284966,2.0 Branch,31-07-2007,15-05-2010,INCOMPLETE,,1019,,,more
390308,103162,unspecified,31-07-2007,01-11-2010,INCOMPLETE,,1190,,,more
390321,36541,2.0 Branch,31-07-2007,13-05-2009,WORKSFORME,,652,,,more
390335,252194,Trunk,31-07-2007,05-08-2008,WONTFIX,,371,,,more
390357,284992,2.0 Branch,31-07-2007,22-05-2010,INCOMPLETE,,1026,,,more
390364,285004,2.0 Branch,31-07-2007,14-09-2009,INCOMPLETE,,776,,,more
390367,285004,2.0 Branch,31-07-2007,22-05-2010,INCOMPLETE,,1026,,,more
390369,20209,Trunk,31-07-2007,20-11-2007,WONTFIX,,112,,,more
390377,285015,2.0 Branch,31-07-2007,14-12-2008,FIXED,,502,,,more
390386,285020,2.0 Branch,31-07-2007,22-05-2010,INCOMPLETE,,1026,,,more
390395,109355,unspecified,31-07-2007,26-10-2007,DUPLICATE,,87,,,more
390405,285030,unspecified,31-07-2007,18-08-2010,INCOMPLETE,,1114,,,more
390424,285054,2.0 Branch,31-07-2007,22-05-2010,INCOMPLETE,,1026,,,more
390427,282309,unspecified,31-07-2007,12-10-2008,WORKSFORME,,439,,,more
390431,285064,2.0 Branch,31-07-2007,22-05-2010,INCOMPLETE,,1026,,,more
390437,285074,unspecified,31-07-2007,20-07-2008,WORKSFORME,,355,,,more
390453,285089,unspecified,01-08-2007,10-12-2008,INCOMPLETE,,497,,,more
390456,285091,2.0 Branch,01-08-2007,22-05-2010,INCOMPLETE,,1025,,,more
390457,280611,unspecified,01-08-2007,29-06-2009,INCOMPLETE,,698,,,more
390469,87474,unspecified,01-08-2007,15-11-2010,INCOMPLETE,,1202,,,more
390505,87301,Trunk,01-08-2007,11-03-2008,FIXED,,223,,,more
390512,11151,2.0 Branch,01-08-2007,22-05-2010,INCOMPLETE,,1025,,,more
390515,280503,unspecified,01-08-2007,28-12-2007,WORKSFORME,,149,,,more
390517,285124,2.0 Branch,01-08-2007,22-05-2010,INCOMPLETE,,1025,,,more
390518,285128,unspecified,01-08-2007,15-10-2007,DUPLICATE,,75,,,more
390548,285142,unspecified,01-08-2007,10-05-2008,INCOMPLETE,,283,,,more
390561,280456,unspecified,01-08-2007,15-11-2010,INCOMPLETE,,1202,,,more
390570,5077,Trunk,01-08-2007,07-02-2008,FIXED,,190,,,more
390580,285154,unspecified,01-08-2007,15-11-2010,INCOMPLETE,,1202,,,more
390609,285177,unspecified,01-08-2007,15-11-2010,INCOMPLETE,,1201,,,more
390621,55600,Trunk,01-08-2007,08-12-2008,DUPLICATE,,494,,,more
390627,258555,unspecified,02-08-2007,24-09-2007,DUPLICATE,,53,,,more
390628,179183,Trunk,02-08-2007,15-09-2010,INCOMPLETE,,1140,,,more
390652,285204,unspecified,02-08-2007,15-11-2010,INCOMPLETE,,1201,,,more
390664,285208,2.0 Branch,02-08-2007,22-05-2010,INCOMPLETE,,1024,,,more
390725,285230,unspecified,02-08-2007,27-01-2010,WORKSFORME,,909,,,more
390726,283070,unspecified,02-08-2007,09-03-2008,DUPLICATE,,220,,,more
390729,285236,unspecified,02-08-2007,25-04-2009,INCOMPLETE,,632,,,more
390739,280903,Trunk,02-08-2007,02-12-2007,FIXED,,122,,,more
390745,145866,unspecified,02-08-2007,15-11-2010,INCOMPLETE,,1201,,,more
390747,245536,Trunk,02-08-2007,20-09-2007,FIXED,,49,,,more
390750,245536,Trunk,02-08-2007,14-03-2008,FIXED,,225,,,more
390754,285258,2.0 Branch,02-08-2007,22-05-2010,INCOMPLETE,,1024,,,more
390783,285275,unspecified,02-08-2007,01-11-2010,INCOMPLETE,,1187,,,more
390791,87286,2.0 Branch,03-08-2007,17-06-2009,WORKSFORME,,685,,,more
390796,285280,unspecified,03-08-2007,09-06-2009,INCOMPLETE,,676,,,more
390803,268809,2.0 Branch,03-08-2007,22-05-2010,INCOMPLETE,,1023,,,more
390804,63344,unspecified,03-08-2007,10-12-2008,INCOMPLETE,,495,,,more
390817,285289,unspecified,03-08-2007,10-12-2008,INCOMPLETE,,495,,,more
390850,285306,2.0 Branch,03-08-2007,30-12-2012,WORKSFORME,,1976,,,more
390863,283134,2.0 Branch,03-08-2007,25-10-2007,DUPLICATE,,84,,,more
390882,133530,Trunk,03-08-2007,06-03-2008,WORKSFORME,,216,,,more
390884,72956,unspecified,03-08-2007,04-03-2008,INVALID,,214,,,more
390893,285325,unspecified,03-08-2007,08-01-2008,DUPLICATE,,158,,,more
390896,285327,2.0 Branch,03-08-2007,22-05-2010,INCOMPLETE,,1023,,,more
390903,285331,2.0 Branch,03-08-2007,14-09-2009,INCOMPLETE,,772,,,more
390913,285344,unspecified,03-08-2007,14-07-2009,INCOMPLETE,,710,,,more
390917,285346,unspecified,03-08-2007,23-11-2008,DUPLICATE,,478,,,more
390930,161085,3.0 Branch,04-08-2007,18-10-2010,FIXED,,1171,,,more
390931,285353,2.0 Branch,04-08-2007,22-05-2010,INCOMPLETE,,1022,,,more
390933,285355,unspecified,04-08-2007,15-11-2010,INCOMPLETE,,1199,,,more
390939,285362,2.0 Branch,04-08-2007,22-05-2010,INCOMPLETE,,1022,,,more
390940,285365,unspecified,04-08-2007,15-11-2010,INCOMPLETE,,1199,,,more
390944,285369,unspecified,04-08-2007,26-09-2007,INVALID,,54,,,more
390952,95063,unspecified,04-08-2007,17-08-2008,DUPLICATE,,379,,,more
390953,285376,2.0 Branch,04-08-2007,22-05-2010,INCOMPLETE,,1022,,,more
390962,285384,unspecified,04-08-2007,10-12-2008,INCOMPLETE,,494,,,more
390979,103593,Trunk,04-08-2007,17-09-2007,FIXED,,44,,,more
390997,285412,unspecified,04-08-2007,31-10-2007,DUPLICATE,,87,,,more
390998,146142,unspecified,04-08-2007,08-09-2007,INVALID,,34,,,more
391011,276409,2.0 Branch,05-08-2007,09-06-2009,INCOMPLETE,,674,,,more
391012,253961,Trunk,05-08-2007,23-05-2008,WORKSFORME,,292,,,more
391013,285417,2.0 Branch,05-08-2007,22-05-2010,INCOMPLETE,,1021,,,more
391015,284833,2.0 Branch,05-08-2007,27-09-2007,DUPLICATE,,53,,,more
391037,238366,Trunk,05-08-2007,15-09-2010,INCOMPLETE,,1137,,,more
391067,285458,2.0 Branch,05-08-2007,22-05-2010,INCOMPLETE,,1021,,,more
391071,285461,2.0 Branch,05-08-2007,30-06-2009,INCOMPLETE,,694,,,more
391075,260117,3.0 Branch,05-08-2007,02-09-2009,WORKSFORME,,758,,,more
391083,264903,unspecified,06-08-2007,16-09-2007,WORKSFORME,,41,,,more
391085,285478,2.0 Branch,06-08-2007,22-05-2010,INCOMPLETE,,1020,,,more
391098,165370,Trunk,06-08-2007,18-01-2008,WORKSFORME,,165,,,more
391121,88484,Trunk,06-08-2007,15-11-2007,FIXED,,101,,,more
391125,33984,Trunk,06-08-2007,02-08-2009,FIXED,,728,,,more
391128,88484,Trunk,06-08-2007,12-11-2007,INVALID,,99,,,more
391129,253764,2.0 Branch,06-08-2007,24-04-2010,WORKSFORME,,992,,,more
391133,277293,Trunk,06-08-2007,06-09-2007,DUPLICATE,,31,,,more
391154,285509,unspecified,06-08-2007,01-01-2011,INCOMPLETE,,1244,,,more
391168,262530,2.0 Branch,06-08-2007,22-05-2010,INCOMPLETE,,1020,,,more
391171,275674,unspecified,06-08-2007,01-11-2010,INCOMPLETE,,1183,,,more
391175,245536,Trunk,06-08-2007,01-02-2008,FIXED,,179,,,more
391179,285521,unspecified,06-08-2007,14-10-2008,INCOMPLETE,,435,,,more
391193,285536,2.0 Branch,06-08-2007,26-04-2010,WORKSFORME,,994,,,more
391210,127742,2.0 Branch,06-08-2007,03-10-2010,INCOMPLETE,,1153,,,more
391219,285560,unspecified,07-08-2007,31-01-2010,FIXED,,909,,,more
391224,285567,2.0 Branch,07-08-2007,22-05-2010,INCOMPLETE,,1019,,,more
391250,285579,3.0 Branch,07-08-2007,02-09-2009,INCOMPLETE,,757,,,more
391260,285585,unspecified,07-08-2007,24-02-2008,DUPLICATE,,201,,,more
391264,285587,unspecified,07-08-2007,23-12-2007,INCOMPLETE,,138,,,more
391267,142910,unspecified,07-08-2007,05-01-2011,WONTFIX,,1247,,,more
391283,285596,2.0 Branch,07-08-2007,22-05-2010,INCOMPLETE,,1019,,,more
391287,279853,unspecified,07-08-2007,10-12-2008,INCOMPLETE,,491,,,more
391293,188489,Trunk,07-08-2007,23-04-2008,DUPLICATE,,260,,,more
391316,188489,Trunk,07-08-2007,01-05-2011,WONTFIX,,1363,,,more
391371,232405,2.0 Branch,08-08-2007,30-06-2008,INVALID,,327,,,more
391387,285646,unspecified,08-08-2007,15-11-2010,INCOMPLETE,,1195,,,more
391395,284951,unspecified,08-08-2007,02-04-2009,WORKSFORME,,603,,,more
391397,195226,Trunk,08-08-2007,19-08-2008,FIXED,,378,,,more
391400,279076,Trunk,08-08-2007,23-06-2011,WORKSFORME,,1415,,,more
391419,213632,Trunk,08-08-2007,09-01-2009,WORKSFORME,,521,,,more
391426,55600,Trunk,08-08-2007,24-03-2008,WORKSFORME,,229,,,more
391435,285662,2.0 Branch,08-08-2007,22-05-2010,INCOMPLETE,,1018,,,more
391453,285673,unspecified,08-08-2007,23-01-2008,WORKSFORME,,168,,,more
391475,285679,2.0 Branch,08-08-2007,11-05-2008,INCOMPLETE,,277,,,more
391502,285706,unspecified,08-08-2007,01-01-2010,INCOMPLETE,,876,,,more
391504,42339,unspecified,08-08-2007,03-12-2007,INVALID,,117,,,more
391511,57981,Trunk,08-08-2007,02-10-2007,WORKSFORME,,55,,,more
391527,285727,unspecified,09-08-2007,06-09-2007,FIXED,,28,,,more
391534,29552,Trunk,09-08-2007,16-01-2008,FIXED,,161,,,more
391557,253468,unspecified,09-08-2007,25-09-2007,FIXED,,47,,,more
391660,285787,unspecified,09-08-2007,15-04-2008,INCOMPLETE,,250,,,more
391668,285792,2.0 Branch,10-08-2007,22-05-2010,INCOMPLETE,,1016,,,more
391686,285806,unspecified,10-08-2007,25-04-2008,INCOMPLETE,,259,,,more
391743,31125,unspecified,10-08-2007,05-09-2007,DUPLICATE,,26,,,more
391752,285824,2.0 Branch,10-08-2007,22-05-2010,INCOMPLETE,,1016,,,more
391788,285832,unspecified,10-08-2007,06-02-2010,INCOMPLETE,,911,,,more
391790,15679,unspecified,10-08-2007,10-12-2008,INCOMPLETE,,488,,,more
391791,284754,2.0 Branch,10-08-2007,21-07-2009,WORKSFORME,,711,,,more
391794,285834,unspecified,10-08-2007,07-09-2007,FIXED,,28,,,more
391805,285840,2.0 Branch,10-08-2007,03-07-2009,WORKSFORME,,693,,,more
391812,194814,2.0 Branch,10-08-2007,15-05-2010,INCOMPLETE,,1008,,,more
391814,142910,unspecified,10-08-2007,05-09-2008,FIXED,,391,,,more
391816,285765,unspecified,10-08-2007,08-06-2009,WORKSFORME,,668,,,more
391817,27300,Trunk,10-08-2007,25-11-2007,FIXED,,107,,,more
391821,285846,unspecified,10-08-2007,16-02-2009,INVALID,,555,,,more
391824,285849,2.0 Branch,10-08-2007,22-05-2010,INCOMPLETE,,1015,,,more
391836,245536,Trunk,11-08-2007,30-11-2010,DUPLICATE,,1207,,,more
391843,285863,2.0 Branch,11-08-2007,22-05-2010,INCOMPLETE,,1015,,,more
391862,208713,unspecified,11-08-2007,01-02-2010,DUPLICATE,,906,,,more
391932,21544,Trunk,11-08-2007,03-10-2007,DUPLICATE,,53,,,more
391933,285889,2.0 Branch,11-08-2007,05-05-2010,WORKSFORME,,998,,,more
391941,39771,Trunk,12-08-2007,07-09-2009,INVALID,,757,,,more
391980,109355,Trunk,12-08-2007,26-11-2007,FIXED,,106,,,more
391987,190622,Trunk,12-08-2007,05-08-2009,FIXED,,724,,,more
391995,122318,unspecified,12-08-2007,16-03-2009,WORKSFORME,,582,,,more
392019,285930,2.0 Branch,12-08-2007,22-05-2010,INCOMPLETE,,1014,,,more
392032,285938,unspecified,13-08-2007,11-02-2008,INCOMPLETE,,182,,,more
392037,285941,2.0 Branch,13-08-2007,15-09-2010,INCOMPLETE,,1129,,,more
392053,285947,unspecified,13-08-2007,23-12-2007,WORKSFORME,,132,,,more
392065,285951,unspecified,13-08-2007,16-09-2007,WONTFIX,,34,,,more
392075,71795,2.0 Branch,13-08-2007,24-12-2009,INCOMPLETE,,864,,,more
392085,285906,2.0 Branch,13-08-2007,27-04-2009,INCOMPLETE,,623,,,more
392086,285962,unspecified,13-08-2007,01-11-2010,INCOMPLETE,,1176,,,more
392094,285966,unspecified,13-08-2007,15-11-2010,INCOMPLETE,,1190,,,more
392100,285970,unspecified,13-08-2007,16-12-2010,INCOMPLETE,,1221,,,more
392131,285986,unspecified,13-08-2007,28-06-2008,INCOMPLETE,,320,,,more
392136,285988,unspecified,13-08-2007,29-06-2009,WORKSFORME,,686,,,more
392137,141755,Trunk,13-08-2007,10-04-2008,FIXED,,241,,,more
392162,286005,unspecified,13-08-2007,16-12-2010,INCOMPLETE,,1220,,,more
392176,286013,unspecified,13-08-2007,12-12-2008,WORKSFORME,,486,,,more
392179,48086,unspecified,13-08-2007,23-04-2009,DUPLICATE,,618,,,more
392193,245536,Trunk,14-08-2007,11-05-2009,FIXED,,637,,,more
392196,245536,Trunk,14-08-2007,28-02-2008,DUPLICATE,,199,,,more
392202,47611,unspecified,14-08-2007,14-10-2007,FIXED,,61,,,more
392213,213632,Trunk,14-08-2007,10-09-2008,FIXED,,393,,,more
392218,213632,Trunk,14-08-2007,10-09-2008,WONTFIX,,393,,,more
392227,286028,2.0 Branch,14-08-2007,03-06-2008,DUPLICATE,,294,,,more
392270,286051,2.0 Branch,14-08-2007,15-08-2008,INCOMPLETE,,367,,,more
392284,286061,Trunk,14-08-2007,26-06-2008,INCOMPLETE,,317,,,more
392286,278201,unspecified,14-08-2007,02-10-2007,INCOMPLETE,,49,,,more
392287,286063,2.0 Branch,14-08-2007,22-05-2010,INCOMPLETE,,1012,,,more
392289,286065,unspecified,14-08-2007,27-12-2007,INCOMPLETE,,134,,,more
392302,286076,unspecified,14-08-2007,31-10-2007,DUPLICATE,,77,,,more
392306,286073,unspecified,14-08-2007,09-08-2008,WORKSFORME,,360,,,more
392312,286084,2.0 Branch,15-08-2007,16-02-2008,DUPLICATE,,185,,,more
392339,19618,unspecified,15-08-2007,20-03-2008,INVALID,,218,,,more
392356,286097,unspecified,15-08-2007,24-10-2007,INCOMPLETE,,70,,,more
392363,71795,2.0 Branch,15-08-2007,24-12-2009,INCOMPLETE,,862,,,more
392373,10982,unspecified,15-08-2007,08-07-2008,DUPLICATE,,328,,,more
392376,79002,unspecified,15-08-2007,12-11-2007,FIXED,,89,,,more
392381,263504,2.0 Branch,15-08-2007,21-01-2009,INVALID,,525,,,more
392382,233139,Trunk,15-08-2007,03-10-2007,WONTFIX,,49,,,more
392396,286111,2.0 Branch,15-08-2007,22-05-2010,INCOMPLETE,,1011,,,more
392399,245536,Trunk,15-08-2007,04-01-2008,FIXED,,142,,,more
392410,285910,2.0 Branch,15-08-2007,29-07-2008,DUPLICATE,,349,,,more
392430,286123,unspecified,15-08-2007,05-12-2007,DUPLICATE,,112,,,more
392477,286175,2.0 Branch,16-08-2007,22-05-2010,INCOMPLETE,,1010,,,more
392486,286180,unspecified,16-08-2007,18-10-2010,WORKSFORME,,1159,,,more
392492,257339,Trunk,16-08-2007,11-09-2007,FIXED,,26,,,more
392496,257339,Trunk,16-08-2007,01-10-2007,FIXED,,46,,,more
392497,27210,3.0 Branch,16-08-2007,11-11-2008,DUPLICATE,,453,,,more
392498,257339,Trunk,16-08-2007,11-09-2007,FIXED,,26,,,more
392499,257339,Trunk,16-08-2007,11-09-2007,FIXED,,26,,,more
392502,257339,Trunk,16-08-2007,11-09-2007,FIXED,,26,,,more
392504,257339,Trunk,16-08-2007,11-09-2007,FIXED,,26,,,more
392506,257339,Trunk,16-08-2007,11-09-2007,FIXED,,26,,,more
392523,286205,unspecified,16-08-2007,25-04-2009,INCOMPLETE,,618,,,more
392555,281809,unspecified,16-08-2007,21-09-2011,WORKSFORME,,1496,,,more
392563,101711,Trunk,16-08-2007,03-04-2008,DUPLICATE,,230,,,more
392605,164706,unspecified,17-08-2007,02-02-2009,DUPLICATE,,535,,,more
392616,266314,unspecified,17-08-2007,24-06-2008,DUPLICATE,,312,,,more
392617,286270,unspecified,17-08-2007,13-07-2008,INCOMPLETE,,331,,,more
392618,285296,unspecified,17-08-2007,29-12-2007,FIXED,,134,,,more
392619,233280,Trunk,17-08-2007,12-10-2007,DUPLICATE,,56,,,more
392621,286273,unspecified,17-08-2007,25-11-2009,INCOMPLETE,,831,,,more
392648,213632,Trunk,17-08-2007,19-09-2007,FIXED,,33,,,more
392664,213632,Trunk,17-08-2007,19-09-2007,FIXED,,33,,,more
392692,286301,unspecified,17-08-2007,10-12-2008,INCOMPLETE,,481,,,more
392693,278026,Trunk,17-08-2007,04-10-2007,FIXED,,48,,,more
392705,240928,unspecified,17-08-2007,09-07-2010,DUPLICATE,,1056,,,more
392707,258649,unspecified,17-08-2007,13-01-2009,FIXED,,515,,,more
392710,286075,2.0 Branch,17-08-2007,02-01-2009,INCOMPLETE,,503,,,more
392742,286347,unspecified,18-08-2007,15-11-2010,INCOMPLETE,,1185,,,more
392744,286348,unspecified,18-08-2007,21-09-2007,INVALID,,34,,,more
392750,286355,2.0 Branch,18-08-2007,22-05-2010,INCOMPLETE,,1008,,,more
392754,286358,2.0 Branch,18-08-2007,14-09-2009,INCOMPLETE,,757,,,more
392763,278140,unspecified,18-08-2007,19-09-2007,WORKSFORME,,32,,,more
392786,21544,unspecified,19-08-2007,26-12-2008,INCOMPLETE,,496,,,more
392787,21544,Trunk,19-08-2007,16-02-2009,FIXED,,547,,,more
392789,286382,unspecified,19-08-2007,09-08-2008,WORKSFORME,,357,,,more
392802,20209,Trunk,19-08-2007,18-09-2007,FIXED,,30,,,more
392810,286396,unspecified,19-08-2007,10-12-2008,INCOMPLETE,,479,,,more
392823,286414,2.0 Branch,19-08-2007,22-05-2010,INCOMPLETE,,1007,,,more
392835,131192,unspecified,19-08-2007,14-07-2009,INCOMPLETE,,695,,,more
392850,286445,2.0 Branch,19-08-2007,22-05-2010,INCOMPLETE,,1007,,,more
392858,277447,2.0 Branch,19-08-2007,29-06-2009,WORKSFORME,,679,,,more
392860,286458,unspecified,19-08-2007,30-08-2008,DUPLICATE,,377,,,more
392862,286461,2.0 Branch,19-08-2007,22-05-2010,INCOMPLETE,,1007,,,more
